timestamp,vehicle_count,avg_count,hour,predicted_congestion
2026-02-27 20:19:15.782831,11,9,20,LOW
2026-02-27 20:19:15.863936,11,9,20,LOW
2026-02-27 20:19:15.942044,10,9,20,LOW
2026-02-27 20:19:16.015294,11,9,20,LOW
2026-02-27 20:19:16.081743,9,9,20,LOW
2026-02-27 20:19:16.147600,9,9,20,LOW
2026-02-27 20:19:16.214777,9,9,20,LOW
2026-02-27 20:19:16.281392,9,9,20,LOW
2026-02-27 20:19:16.348580,8,9,20,LOW
2026-02-27 20:19:16.414346,9,9,20,LOW
2026-02-27 20:19:16.481519,8,9,20,LOW
2026-02-27 20:19:16.548417,8,9,20,LOW
2026-02-27 20:19:16.614533,6,9,20,LOW
2026-02-27 20:19:16.679467,6,9,20,LOW
2026-02-27 20:19:16.746189,6,8,20,LOW
2026-02-27 20:19:16.812545,5,8,20,LOW
2026-02-27 20:19:16.877077,6,8,20,LOW
2026-02-27 20:19:16.943138,6,8,20,LOW
2026-02-27 20:19:17.011184,6,8,20,LOW
2026-02-27 20:19:17.077277,6,7,20,LOW
2026-02-27 20:19:17.143660,6,7,20,LOW
2026-02-27 20:19:17.208856,5,7,20,LOW
2026-02-27 20:19:17.274924,6,7,20,LOW
2026-02-27 20:19:17.341814,7,7,20,LOW
2026-02-27 20:19:17.408926,7,6,20,LOW
2026-02-27 20:19:17.474200,6,6,20,LOW
2026-02-27 20:19:17.538401,6,6,20,LOW
2026-02-27 20:19:17.602311,6,6,20,LOW
2026-02-27 20:19:17.669131,7,6,20,LOW
2026-02-27 20:19:17.742151,7,6,20,LOW
2026-02-27 20:19:17.808957,8,6,20,LOW
2026-02-27 20:19:17.875694,8,6,20,LOW
2026-02-27 20:19:17.943674,9,6,20,LOW
2026-02-27 20:19:18.009533,7,6,20,LOW
2026-02-27 20:19:18.074346,8,6,20,LOW
2026-02-27 20:19:18.140774,7,6,20,LOW
2026-02-27 20:19:18.207187,5,6,20,LOW
2026-02-27 20:19:18.270865,5,6,20,LOW
2026-02-27 20:19:18.335086,7,6,20,LOW
2026-02-27 20:19:18.398500,7,6,20,LOW
2026-02-27 20:19:18.463299,7,6,20,LOW
2026-02-27 20:19:18.530079,7,6,20,LOW
2026-02-27 20:19:18.596377,7,6,20,LOW
2026-02-27 20:19:18.664449,5,6,20,LOW
2026-02-27 20:19:18.729101,6,6,20,LOW
2026-02-27 20:19:18.794079,8,6,20,LOW
2026-02-27 20:19:18.858980,8,6,20,LOW
2026-02-27 20:19:18.924977,9,7,20,LOW
2026-02-27 20:19:18.990790,5,7,20,LOW
2026-02-27 20:19:19.055393,5,6,20,LOW
2026-02-27 20:19:19.118962,4,6,20,LOW
2026-02-27 20:19:19.181898,7,6,20,LOW
2026-02-27 20:19:19.246672,5,6,20,LOW
2026-02-27 20:19:19.312614,5,6,20,LOW
2026-02-27 20:19:19.377984,6,6,20,LOW
2026-02-27 20:19:19.444670,6,6,20,LOW
2026-02-27 20:19:19.510953,3,6,20,LOW
2026-02-27 20:19:19.574654,5,6,20,LOW
2026-02-27 20:19:19.639920,6,6,20,LOW
2026-02-27 20:19:19.707828,5,5,20,LOW
2026-02-27 20:19:19.771905,4,5,20,LOW
2026-02-27 20:19:19.836014,4,5,20,LOW
2026-02-27 20:19:19.898853,5,5,20,LOW
2026-02-27 20:19:19.964966,5,5,20,LOW
2026-02-27 20:19:20.028650,5,5,20,LOW
2026-02-27 20:19:20.094396,5,5,20,LOW
2026-02-27 20:19:20.160011,6,5,20,LOW
2026-02-27 20:19:20.225538,5,5,20,LOW
2026-02-27 20:19:20.290695,6,5,20,LOW
2026-02-27 20:19:20.358104,6,5,20,LOW
2026-02-27 20:19:20.423584,6,5,20,LOW
2026-02-27 20:19:20.488167,5,5,20,LOW
2026-02-27 20:19:20.552132,6,5,20,LOW
2026-02-27 20:19:20.618214,6,5,20,LOW
2026-02-27 20:19:20.686304,5,5,20,LOW
2026-02-27 20:19:20.750061,5,5,20,LOW
2026-02-27 20:19:20.815581,3,5,20,LOW
2026-02-27 20:19:20.882898,5,5,20,LOW
2026-02-27 20:19:20.952987,6,5,20,LOW
2026-02-27 20:19:21.019653,5,5,20,LOW
2026-02-27 20:19:21.083511,4,5,20,LOW
2026-02-27 20:19:21.148036,5,5,20,LOW
2026-02-27 20:19:21.212808,5,5,20,LOW
2026-02-27 20:19:21.279316,5,5,20,LOW
2026-02-27 20:19:21.347302,5,5,20,LOW
2026-02-27 20:19:21.413645,6,5,20,LOW
2026-02-27 20:19:21.479063,5,5,20,LOW
2026-02-27 20:19:21.543560,4,5,20,LOW
2026-02-27 20:19:21.607855,4,5,20,LOW
2026-02-27 20:19:21.670995,5,5,20,LOW
2026-02-27 20:19:21.738541,4,4,20,LOW
2026-02-27 20:19:21.803490,5,4,20,LOW
2026-02-27 20:19:21.866023,6,4,20,LOW
2026-02-27 20:19:21.931254,6,4,20,LOW
2026-02-27 20:19:21.995337,5,4,20,LOW
2026-02-27 20:19:22.060699,6,4,20,LOW
2026-02-27 20:19:22.124478,5,5,20,LOW
2026-02-27 20:19:22.187704,4,5,20,LOW
2026-02-27 20:19:22.250423,5,4,20,LOW
2026-02-27 20:19:22.318423,4,4,20,LOW
2026-02-27 20:19:22.384442,6,5,20,LOW
2026-02-27 20:19:22.448840,6,5,20,LOW
